10-20-2016 05:03:11,A37669,583.0,-22.96031,-43.204849,31.0
10-20-2016 05:03:14,A37503,583.0,-22.93998,-43.199989,0.0
10-20-2016 05:03:20,A37625,583.0,-22.9354,-43.18409,29.0
10-20-2016 05:03:24,A37645,583.0,-22.938339,-43.192108,1.0
10-20-2016 05:03:29,A37582,583.0,-22.961069,-43.213329,29.0
10-20-2016 05:03:34,A37636,583.0,-22.98398,-43.20948,8.0
10-20-2016 05:03:40,A37693,583.0,-22.939671,-43.17691,8.0
10-20-2016 05:03:46,A37622,583.0,-22.949751,-43.189968,0.0
10-20-2016 05:03:53,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:03:59,A37557,583.0,-22.94002,-43.199928,0.0
10-20-2016 05:04:00,A37615,583.0,-22.939899,-43.199841,0.0
10-20-2016 05:04:04,A37529,583.0,-22.93992,-43.200119,0.0
10-20-2016 05:04:10,A37542,583.0,-22.939859,-43.200062,0.0
10-20-2016 05:04:10,A37569,583.0,-22.943439,-43.183578,0.0
10-20-2016 05:04:12,A37669,583.0,-22.96077,-43.207531,0.0
10-20-2016 05:04:14,A37503,583.0,-22.93998,-43.199989,0.0
10-20-2016 05:04:20,A37611,583.0,-22.978399,-43.190819,0.0
10-20-2016 05:04:20,A37625,583.0,-22.93627,-43.183861,9.0
10-20-2016 05:04:23,A37554,583.0,-22.973669,-43.225868,30.0
10-20-2016 05:03:53,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:04:10,A37542,583.0,-22.939859,-43.200062,0.0
10-20-2016 05:04:10,A37569,583.0,-22.943439,-43.183578,0.0
10-20-2016 05:04:14,A37503,583.0,-22.93998,-43.199989,0.0
10-20-2016 05:04:43,A37669,583.0,-22.960779,-43.207539,5.0
10-20-2016 05:04:47,A37622,583.0,-22.950541,-43.19289,0.0
10-20-2016 05:04:50,A37611,583.0,-22.978371,-43.1908,2.0
10-20-2016 05:04:50,A37625,583.0,-22.936689,-43.183788,2.0
10-20-2016 05:04:53,A37554,583.0,-22.97415,-43.226151,20.0
10-20-2016 05:04:54,A37645,583.0,-22.9368,-43.19022,10.0
10-20-2016 05:04:59,A37557,583.0,-22.940109,-43.199692,0.0
10-20-2016 05:04:59,A37582,583.0,-22.96184,-43.215118,7.0
10-20-2016 05:05:01,A37615,583.0,-22.93989,-43.199841,0.0
10-20-2016 05:05:04,A37529,583.0,-22.93992,-43.200119,0.0
10-20-2016 05:05:04,A37636,583.0,-22.98428,-43.203979,10.0
10-20-2016 05:05:10,A37693,583.0,-22.93693,-43.175659,0.0
10-20-2016 05:03:53,A37700,583.0,-22.984619,-43.193901,39.0
10-20-2016 05:04:10,A37542,583.0,-22.939859,-43.200062,0.0
10-20-2016 05:04:10,A37569,583.0,-22.943439,-43.183578,0.0
